"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04630","hsa04630","JAK-STAT signaling pathway",157,-0.166513775709489,-0.867121460978045,0.84108527131783,0.989944022391044,0.857067699236095,3437,"tags=26%, list=25%, signal=20%","IFNA5/CSF2/IL7/IL15RA/IL5/PIAS3/OSMR/EGFR/SOCS6/LEPR/IFNK/BCL2L1/RAF1/GH2/IL20RA/IL6ST/THPO/IL6R/MYC/STAT6/STAT5B/EPOR/CSF2RA/IFNB1/AKT3/CSF2RB/JAK3/IL3RA/IL13RA2/PIK3CA/LEP/GHR/IL10/IFNA10/IL26/CNTFR/TSLP/IL12RB2/IL4/MCL1/CSF3"
"hsa04145","hsa04145","Phagosome",138,0.184861331409767,0.859374061633787,0.784636488340192,0.989944022391044,0.857067699236095,3126,"tags=25%, list=23%, signal=20%","ATP6V1E2/ACTG1/DYNC1I2/ITGB2/ATP6V1H/TAP1/SCARB1/LAMP1/C1R/ATP6V1E1/FCGR2B/DYNC1LI2/HLA-DPB1/CYBA/ATP6V0E1/ATP6V0A2/ATP6AP1/OLR1/HLA-A/STX18/ATP6V1F/SEC61A1/ATP6V1D/HLA-DRA/ATP6V1G2/HLA-DMA/CD14/TLR2/CANX/SEC61A2/HLA-DMB/HLA-DPA1/SEC61G/SFTPD/TUBAL3"
"hsa04613","hsa04613","Neutrophil extracellular trap formation",98,-0.175665179428682,-0.856036918194127,0.793103448275862,0.989944022391044,0.857067699236095,1420,"tags=13%, list=10%, signal=12%","FCGR2A/AKT3/HDAC4/VDAC2/PLCB3/HMGB1/PIK3CA/PPIF/FCGR3A/C5AR1/FCGR3B/NCF2/FGA"
"hsa04144","hsa04144","Endocytosis",201,-0.155765931979182,-0.85192676258018,0.874493927125506,0.989944022391044,0.857067699236095,2727,"tags=21%, list=20%, signal=17%","FGFR4/ARF1/DNM2/RAB5A/NEDD4/HLA-C/GRK5/TGFBR2/SMURF1/EPN1/HLA-E/PSD/CAV2/CLTC/PARD6A/RUFY2/ARRB1/ARFGEF1/CHMP2A/GRK6/GIT1/RAB11B/SH3GL1/HLA-F/VPS37A/RAB5C/CBL/ARPC5/USP8/ARF6/HLA-G/ACTR3/FOLR1/CDC42/ARRB2/WIPF1/CAPZB/HSPA1A/AP2A1/VPS4A/CLTB/ZFYVE16/PSD3"
"hsa04070","hsa04070","Phosphatidylinositol signaling system",81,-0.177527021850309,-0.835611877590821,0.81039755351682,0.989944022391044,0.857067699236095,1394,"tags=15%, list=10%, signal=13%","PIK3C3/MTMR6/IPMK/ITPK1/PLCB3/SACM1L/SYNJ1/PIK3CA/CDIPT/CALML4/INPP5F/MTMR8"
"hsa04260","hsa04260","Cardiac muscle contraction",76,0.197122666022806,0.833286750525552,0.776785714285714,0.989944022391044,0.857067699236095,2415,"tags=21%, list=18%, signal=17%","SLC9A6/ATP2A2/COX4I1/UQCRFS1/COX5B/CYC1/COX8A/UQCRC1/CACNG5/CACNB1/COX5A/ATP1B4/ATP1A1/COX7A2/TPM2/COX7C"
"hsa00380","hsa00380","Tryptophan metabolism",36,-0.210518153157424,-0.833118839466574,0.787958115183246,0.989944022391044,0.857067699236095,1955,"tags=22%, list=14%, signal=19%","DLD/TDO2/ALDH8A1/ACMSD/HAAO/DHTKD1/CAT/AFMID"
"hsa04657","hsa04657","IL-17 signaling pathway",83,-0.175047779735823,-0.827306927778439,0.822289156626506,0.989944022391044,0.857067699236095,3612,"tags=34%, list=26%, signal=25%","MAPK11/CXCL3/IL1B/CSF2/MAPK4/IL5/IL17D/USP25/CXCL6/CXCL1/CCL7/IL17B/FOS/FOSB/CXCL5/MAPK3/CASP8/MAPK10/IKBKB/IL17RC/PTGS2/S100A8/MAPK15/S100A9/CCL11/IL4/CSF3/IL17C"
"hsa04910","hsa04910","Insulin signaling pathway",128,0.17762030951493,0.817736895869835,0.851648351648352,0.989944022391044,0.857067699236095,1978,"tags=16%, list=14%, signal=14%","PPP1R3F/CBLB/MAPK9/MAP2K1/PRKAR1B/PTPN1/CALM1/PRKAB1/SOCS4/GCK/PRKAB2/PRKAR2A/SOS1/NRAS/ACACB/PRKACB/EXOC7/PHKB/ACACA/ELK1/EIF4EBP1"
"hsa04920","hsa04920","Adipocytokine signaling pathway",66,-0.180629140011404,-0.816243093124702,0.835734870317003,0.989944022391044,0.857067699236095,1928,"tags=27%, list=14%, signal=24%","NFKBIB/STK11/ACSL6/LEPR/G6PC2/NPY/PRKAA1/ACSBG2/PCK1/AKT3/MAPK10/IKBKB/TNFRSF1B/LEP/ACSL1/PRKAG3/RXRG/ADIPOR1"
"hsa05221","hsa05221","Acute myeloid leukemia",65,-0.181149370520398,-0.812148860672708,0.852507374631268,0.989944022391044,0.857067699236095,2640,"tags=23%, list=19%, signal=19%","RARA/RAF1/MYC/STAT5B/SPI1/MAPK3/RPS6KB2/PIM2/BCL2A1/AKT3/IKBKB/PIK3CA/PPARD/DUSP6/KRAS"
"hsa05218","hsa05218","Melanoma",71,-0.176163918705589,-0.809515384245543,0.840361445783133,0.989944022391044,0.857067699236095,3932,"tags=32%, list=29%, signal=23%","PIK3R3/PDGFA/PTEN/FGF7/BRAF/ARAF/CDH1/FGF20/IGF1R/EGFR/MITF/RAF1/FGF17/HGF/GADD45A/MAPK3/POLK/AKT3/FGF3/FGF2/PIK3CA/FGF18/KRAS"
"hsa04625","hsa04625","C-type lectin receptor signaling pathway",102,0.18096964071406,0.803183615971405,0.85632183908046,0.989944022391044,0.857067699236095,2265,"tags=19%, list=16%, signal=16%","CBLB/MAPK9/PPP3CB/CALM1/ITPR1/PYCARD/NLRP3/IKBKE/ITPR3/NRAS/MAPK13/PPP3CC/FCER1G/STAT1/STAT2/SYK/NFKB1/IL23A/CASP1"
"hsa04974","hsa04974","Protein digestion and absorption",94,-0.165973669930916,-0.798471967702029,0.884615384615385,0.989944022391044,0.857067699236095,4553,"tags=43%, list=33%, signal=29%","ATP1A2/DPP4/SLC36A2/COL8A1/COL6A2/COL16A1/COL11A2/COL27A1/KCNN4/ACE2/COL4A1/COL10A1/COL1A1/ATP1B2/CPB1/COL4A3/CPA2/CPA1/MME/PRSS3/ATP1B3/SLC1A1/COL24A1/COL23A1/COL1A2/SLC8A2/SLC38A2/COL3A1/MEP1A/SLC36A1/COL20A1/COL4A5/COL21A1/COL6A3/SLC9A3/SLC1A5/XPNPEP2/ELN/CPA3/ATP1A4"
"hsa04512","hsa04512","ECM-receptor interaction",84,-0.16855999946489,-0.797165486857066,0.893292682926829,0.989944022391044,0.857067699236095,4708,"tags=38%, list=34%, signal=25%","THBS2/MEPE/GP1BA/VWF/LAMB3/COL6A2/LAMB4/GP9/COL4A1/ITGB6/ITGA7/COL1A1/VTN/COL4A3/LAMB1/ITGB3/CHAD/ITGA2B/SV2C/ITGA6/COL1A2/ITGA5/COL4A5/TNXB/RELN/COL6A3/FN1/DSPP/THBS3/GP6/ITGA3/HSPG2"
"hsa04216","hsa04216","Ferroptosis",37,0.219603618140396,0.79597445725656,0.784313725490196,0.989944022391044,0.857067699236095,2121,"tags=19%, list=15%, signal=16%","VDAC3/SLC39A14/SLC11A2/ACSL3/STEAP3/SLC3A2/GSS"
"hsa04658","hsa04658","Th1 and Th2 cell differentiation",90,0.182767096696154,0.793661893670322,0.850220264317181,0.989944022391044,0.857067699236095,4222,"tags=36%, list=31%, signal=25%","MAML2/MAPK9/PPP3CB/IFNGR1/IL13/HLA-DPB1/MAPK13/STAT4/PPP3CC/STAT1/NFKB1/IFNGR2/CD3D/PRKCQ/HLA-DRA/HLA-DMA/ZAP70/HLA-DMB/HLA-DPA1/CD3G/RUNX3/DLL3/IFNG/RELA/GATA3/CD247/HLA-DOB/NFKBIE/MAML1/MAPK14/HLA-DOA/STAT5A"
"hsa00514","hsa00514","Other types of O-glycan biosynthesis",33,-0.204273141128905,-0.792113157776102,0.826315789473684,0.989944022391044,0.857067699236095,888,"tags=15%, list=6%, signal=14%","GALNT13/GALNT3/POFUT1/B4GALT1/GALNT6"
"hsa05222","hsa05222","Small cell lung cancer",89,0.18252881996003,0.791431517645787,0.848529411764706,0.989944022391044,0.857067699236095,1671,"tags=15%, list=12%, signal=13%","CYCS/CDK2/CDK4/CDK6/TRAF2/TRAF3/LAMC1/BCL2/CCND1/SKP2/CCNE1/TRAF6/RB1"
"hsa05213","hsa05213","Endometrial cancer",56,0.197709841892342,0.790811645101286,0.82120253164557,0.989944022391044,0.857067699236095,1361,"tags=12%, list=10%, signal=11%","MLH1/MAP2K1/AXIN1/CCND1/AXIN2/SOS1/NRAS"
"hsa05212","hsa05212","Pancreatic cancer",75,0.186965296851298,0.787497870166364,0.842261904761905,0.989944022391044,0.857067699236095,2328,"tags=19%, list=17%, signal=16%","MAPK9/ARHGEF6/CDK4/MAP2K1/CDK6/RALA/CCND1/TGFB3/SMAD4/RB1/SMAD3/STAT1/NFKB1/RPS6KB1"
"hsa04917","hsa04917","Prolactin signaling pathway",67,0.189812296147391,0.786743897027751,0.822727272727273,0.989944022391044,0.857067699236095,3070,"tags=22%, list=22%, signal=17%","MAPK9/MAP2K1/SOCS4/CCND1/GCK/SOS1/NRAS/GALT/MAPK13/STAT1/NFKB1/SHC1/SOCS5/HRAS/SOCS2"
"hsa04610","hsa04610","Complement and coagulation cascades",83,-0.166227984680997,-0.785623008328243,0.891566265060241,0.989944022391044,0.857067699236095,1650,"tags=12%, list=12%, signal=11%","F13A1/C9/F10/F13B/F9/C6/BDKRB1/C5AR1/F2R/FGA"
"hsa04977","hsa04977","Vitamin digestion and absorption",20,-0.229194479983325,-0.783428773288052,0.786967418546366,0.989944022391044,0.857067699236095,1589,"tags=20%, list=12%, signal=18%","SLC19A3/SLC19A1/SLC19A2/SLC23A1"
"hsa05310","hsa05310","Asthma",29,0.228145256022681,0.78019451296222,0.795716639209226,0.989944022391044,0.857067699236095,4195,"tags=48%, list=31%, signal=34%","CD40/IL13/HLA-DPB1/FCER1G/HLA-DRA/HLA-DMA/HLA-DMB/HLA-DPA1/RNASE3/CD40LG/IL9/IL3/HLA-DOB/HLA-DOA"
"hsa04930","hsa04930","Type II diabetes mellitus",43,-0.186588231628407,-0.77576264477062,0.873385012919897,0.989944022391044,0.857067699236095,2075,"tags=19%, list=15%, signal=16%","CACNA1C/INSR/MAPK3/INS/MAPK10/IKBKB/PIK3CA/HK2"
"hsa05143","hsa05143","African trypanosomiasis",32,-0.199249656014942,-0.775460334771611,0.849489795918367,0.989944022391044,0.857067699236095,4458,"tags=41%, list=32%, signal=28%","PRKCA/HBA2/PRKCG/PLCB4/IL1B/GNAQ/F2RL1/SELE/IL18/FAS/PLCB3/HBB/IL10"
"hsa04978","hsa04978","Mineral absorption",54,-0.176879374628458,-0.772709278178041,0.89196675900277,0.989944022391044,0.857067699236095,3117,"tags=26%, list=23%, signal=20%","ATP1B3/TRPV6/MT1E/SLC8A2/MT1H/MT1B/SLC39A4/MT1M/S100G/ATP2B1/SLC9A3/CLCN2/MT1G/ATP1A4"
"hsa04540","hsa04540","Gap junction",73,-0.165164518653404,-0.768208624087094,0.892215568862275,0.989944022391044,0.857067699236095,1989,"tags=26%, list=14%, signal=22%","HTR2B/GNAQ/ADRB1/TUBB2A/EGFR/RAF1/ADCY6/ADCY1/MAPK3/PRKACA/HTR2A/PRKG1/PLCB3/GRM1/GNAI3/MAP3K2/TUBA3D/PRKACG/KRAS"
"hsa04975","hsa04975","Fat digestion and absorption",39,-0.186382913208052,-0.762527104626214,0.873417721518987,0.989944022391044,0.857067699236095,2067,"tags=18%, list=15%, signal=15%","PLA2G3/LIPF/FABP2/PLA2G12A/CLPS/PLA2G2D/DGAT2"
"hsa04924","hsa04924","Renin secretion",66,0.183589871346209,0.759086657604708,0.856488549618321,0.989944022391044,0.857067699236095,1599,"tags=15%, list=12%, signal=13%","PDE1B/PPP3CB/PTGER2/CALM1/ITPR1/EDN3/ADCYAP1/ITPR3/PRKACB/PPP3CC"
"hsa04911","hsa04911","Insulin secretion",80,0.177856975329388,0.757864266068194,0.887407407407407,0.989944022391044,0.857067699236095,2170,"tags=18%, list=16%, signal=15%","CAMK2D/KCNMB3/CREB3L2/ADCY9/KCNMB4/GCK/RAPGEF4/ADCYAP1/ATF2/ITPR3/PRKACB/ADCY5/ATP1B4/ATP1A1"
"hsa00010","hsa00010","Glycolysis / Gluconeogenesis",64,0.181662539915696,0.751628787559084,0.862275449101796,0.989944022391044,0.857067699236095,2769,"tags=22%, list=20%, signal=18%","LDHA/GAPDH/PDHB/GCK/ENO1/GALM/ADH1B/ACSS1/ENO2/ADPGK/ACSS2/TPI1/PGM1/GPI"
"hsa05322","hsa05322","Systemic lupus erythematosus",50,0.189509298465882,0.747040001396394,0.865930599369085,0.989944022391044,0.857067699236095,4195,"tags=36%, list=31%, signal=25%","CD40/C4A/C1R/HLA-DPB1/SNRPB/C1QA/HLA-DRA/HLA-DMA/HLA-DMB/SNRPD3/HLA-DPA1/IFNG/CD40LG/C8G/C2/HLA-DOB/CD80/HLA-DOA"
"hsa00450","hsa00450","Selenocompound metabolism",11,-0.260217340432291,-0.743573360010225,0.802439024390244,0.989944022391044,0.857067699236095,1584,"tags=45%, list=12%, signal=40%","TXNRD1/INMT/MARS2/MTR/PAPSS1"
"hsa00220","hsa00220","Arginine biosynthesis",20,0.2382536495438,0.738771274138917,0.825870646766169,0.989944022391044,0.857067699236095,3360,"tags=35%, list=24%, signal=26%","GPT/GOT2/NOS3/GLUD1/GOT1/ACY1/ARG2"
"hsa01523","hsa01523","Antifolate resistance",28,0.214926193870278,0.730617625880565,0.888707037643208,0.989944022391044,0.857067699236095,5162,"tags=50%, list=38%, signal=31%","FOLR3/ABCC1/NFKB1/ATIC/FOLR2/SHMT1/GART/SHMT2/RELA/ABCC2/TYMS/IKBKG/MTHFR/CHUK"
"hsa00360","hsa00360","Phenylalanine metabolism",16,-0.230240487423228,-0.73019145558996,0.838862559241706,0.989944022391044,0.857067699236095,3863,"tags=44%, list=28%, signal=31%","DDC/MAOA/AOC2/PAH/AOC3/GOT1L1/TAT"
"hsa02010","hsa02010","ABC transporters",44,0.191756562133174,0.726717224131189,0.889430894308943,0.989944022391044,0.857067699236095,1930,"tags=16%, list=14%, signal=14%","ABCC10/TAP1/ABCB1/ABCC1/ABCB7/ABCA13/ABCA5"
"hsa04614","hsa04614","Renin-angiotensin system",22,-0.205854566687079,-0.720006180165561,0.867167919799499,0.989944022391044,0.857067699236095,4207,"tags=41%, list=31%, signal=28%","CMA1/ACE2/ACE/MME/ANPEP/ENPEP/MRGPRD/CPA3/KLK1"
"hsa00500","hsa00500","Starch and sucrose metabolism",33,0.196284838471146,0.698086659685718,0.890675241157556,0.989944022391044,0.857067699236095,2769,"tags=18%, list=20%, signal=15%","PGM2L1/TREH/GCK/UGP2/PGM1/GPI"
"hsa00040","hsa00040","Pentose and glucuronate interconversions",30,0.20478130124213,0.707796149052131,0.900326797385621,0.991239275297524,0.858189095399289,2492,"tags=17%, list=18%, signal=14%","GUSB/RPE/CRYL1/UGP2/UGT2B10"
"hsa04672","hsa04672","Intestinal immune network for IgA production",46,0.182928500952855,0.704275512063315,0.898550724637681,0.991239275297524,0.858189095399289,4195,"tags=37%, list=31%, signal=26%","CD40/CXCR4/ICOSLG/HLA-DPB1/HLA-DRA/TNFRSF13C/HLA-DMA/ITGB7/HLA-DMB/HLA-DPA1/CCR9/CD40LG/IL15/HLA-DOB/ITGA4/CD80/HLA-DOA"
"hsa01522","hsa01522","Endocrine resistance",90,0.175572301191239,0.762418660461366,0.904552129221733,0.992657856093979,0.859417265631038,3218,"tags=22%, list=23%, signal=17%","MAPK9/CDK4/MAP2K1/ADCY9/BCL2/CCND1/SOS1/NRAS/PRKACB/MAPK13/RB1/BIK/ADCY5/RPS6KB1/CYP2D6/MDM2/SHC1/HRAS/DLL3/NOTCH4"
"hsa05417","hsa05417","Lipid and atherosclerosis",207,0.161498307096898,0.793351341009584,0.911528150134048,0.996866359447005,0.863060878001455,2296,"tags=16%, list=17%, signal=14%","MAPK9/CAMK2D/CYCS/POU2F1/CCL5/CD40/IRAK4/HSPA5/PPP3CB/TRAF2/CALM1/TRAF3/BCL2/ITPR1/PYCARD/NLRP3/MAP3K7/IKBKE/NRAS/MAPK13/TRAF6/PPP3CC/CYBA/TICAM1/APOA1/ERN1/XBP1/TNFRSF10A/TBK1/NOS3/NFKB1/OLR1/CASP1/IFNA17"
"hsa04659","hsa04659","Th17 cell differentiation",105,0.169770472388487,0.759476180701408,0.914285714285714,0.996866359447005,0.863060878001455,2903,"tags=24%, list=21%, signal=19%","MAPK9/PPP3CB/EBI3/AHR/IFNGR1/SMAD4/IL17F/HLA-DPB1/MAPK13/PPP3CC/SMAD3/STAT1/RUNX1/NFKB1/IL23A/IFNGR2/CD3D/PRKCQ/HLA-DRA/HLA-DMA/ZAP70/HLA-DMB/IL27RA/HLA-DPA1/CD3G"
"hsa04310","hsa04310","Wnt signaling pathway",162,0.163306054695511,0.778152493635122,0.918120805369128,0.997829042491206,0.863894343857226,1793,"tags=14%, list=13%, signal=12%","BTRC/LZTS2/MAPK9/CAMK2D/CSNK2A2/CTNND2/PPP3CB/AXIN1/FZD3/CCND1/NKD1/MAP3K7/AXIN2/SMAD4/PRKACB/CCND3/CTNNBIP1/PPP3CC/INVS/WNT1/SMAD3/FBXW11"
"hsa05146","hsa05146","Amoebiasis",97,-0.157351724298482,-0.761519756183894,0.924050632911392,0.999752653818407,0.865559756342314,2090,"tags=35%, list=15%, signal=30%","LAMB3/PRKCA/IL1R2/LAMB4/PRKCG/PLCB4/COL4A1/PIK3R3/COL1A1/COL4A3/CXCL3/LAMB1/IL1B/CSF2/GNAQ/IL1R1/COL1A2/CXCL1/RAB5A/SERPINB4/COL3A1/ADCY1/PRKACA/C9/COL4A5/FN1/PLCB3/RAB5C/PIK3CA/TGFB2/IL10/GNA14/PRKACG/HSPB1"
"hsa05216","hsa05216","Thyroid cancer",36,0.184083937077103,0.663871889724673,0.925806451612903,0.999752653818407,0.865559756342314,1361,"tags=11%, list=10%, signal=10%","CCDC6/MAP2K1/CCND1/NRAS"
"hsa04814","hsa04814","Motor proteins",151,-0.151201254430392,-0.786125868136179,0.946768060836502,1,0.865773902211149,2614,"tags=21%, list=19%, signal=17%","DYNLT3/MYL1/KIF14/MYO7A/MYO18A/ACTG2/TUBE1/DNAH3/MYO1A/TNNI1/KIF2B/KIF4A/TPM4/MYL9/MYH4/DCTN6/DYNC1I1/MYO3B/KIF2C/MYL7/DYNC1LI1/DCTN4/MYO10/CENPE/DNAH7/TUBA3D/DNAH10/KIF17/CAPZB/KLC3/MYL4"
"hsa05224","hsa05224","Breast cancer",143,-0.152381978686327,-0.78441716701513,0.934545454545455,1,0.865773902211149,2766,"tags=21%, list=20%, signal=17%","NCOA1/FZD10/LRP6/NOTCH3/CSNK1A1L/RAF1/FGF17/NCOA3/MYC/GADD45A/FZD5/FOS/TNFSF11/FZD7/MAPK3/POLK/RPS6KB2/BRCA1/APC2/AKT3/FGF3/SP1/WNT7B/FZD8/FGF2/PIK3CA/FZD1/FGF18/KRAS/WNT16"
"hsa04972","hsa04972","Pancreatic secretion",94,-0.158418184286017,-0.76212377167589,0.935897435897436,1,0.865773902211149,3781,"tags=30%, list=28%, signal=22%","ATP1B2/PLA2G2E/CPB1/CPA2/SLC26A3/RAB3D/GNAQ/CPA1/RHOA/PRSS3/ATP1B3/SLC12A2/CA2/RAP1A/ADCY6/CCKAR/PLA2G3/ADCY1/SCT/AMY1A/PLA2G12A/ATP2B1/PLCB3/RAP1B/AMY2B/CPA3/PLA2G2D/ATP1A4"
"hsa04148","hsa04148","Efferocytosis",141,0.162247849602305,0.759864433567142,0.937921727395412,1,0.865773902211149,2670,"tags=18%, list=19%, signal=15%","ATP2A2/PANX1/CAMK2D/ATP8A1/GPR132/UQCRFS1/MAP2K1/PTGER2/GAS6/HAVCR2/TGFBRAP1/CD47/MAPK13/CPT1A/CD24/VPS39/ADAM9/HAVCR1/DUSP16/CASP1/VPS41/TIMD4/DNMT3A/CEBPB/C1QA/CRKL"
"hsa04064","hsa04064","NF-kappa B signaling pathway",92,0.168295671176391,0.732041462548014,0.948377581120944,1,0.865773902211149,3728,"tags=29%, list=27%, signal=22%","CSNK2A2/CD40/IRAK4/TRAF2/TRAF3/BCL2/EDA/ATM/MAP3K7/TRAF6/TICAM1/SYK/NFKB1/PARP1/PRKCQ/TNFRSF13C/CD14/UBE2I/ZAP70/TAB3/TICAM2/CD40LG/RIPK1/RELB/EDARADD/TRIM25/RELA"
"hsa05226","hsa05226","Gastric cancer",145,0.155399842871209,0.727522333764933,0.971272229822161,1,0.865773902211149,3114,"tags=21%, list=23%, signal=17%","MLH1/CDK2/MAP2K1/AXIN1/BCL2/FGF9/FZD3/CCND1/TGFB3/AXIN2/SOS1/SMAD4/NRAS/ABCB1/CCNE1/RB1/WNT1/SMAD3/WNT5A/REG4/RPS6KB1/CCNE2/CTNNA1/FZD2/DVL1/SHC1/FZD9/WNT8A/HRAS/DVL3/FGF4"
"hsa04640","hsa04640","Hematopoietic cell lineage",94,0.165582257331012,0.726248134502124,0.955072463768116,1,0.865773902211149,4354,"tags=36%, list=32%, signal=25%","CD8B/FLT3/IL11/CD2/HLA-DPB1/CD24/CD8A/CD44/CD3D/HLA-DRA/HLA-DMA/CD14/CD38/CD34/HLA-DMB/CD1A/HLA-DPA1/CD3G/CD33/DNTT/FCER2/CD19/IL3/CD1C/HLA-DOB/CD59/CR1/ITGA4/IL7R/HLA-DOA/CD1E/ITGA1/CD5/CR2"
"hsa04514","hsa04514","Cell adhesion molecules",139,0.154590918797436,0.720773880799705,0.967168262653899,1,0.865773902211149,4320,"tags=34%, list=31%, signal=23%","SDC4/CD226/ITGB2/CD99L2/CD40/CD8B/NLGN3/CD2/ICOSLG/CNTNAP1/HLA-DPB1/CLDN12/NLGN2/ITGB8/CLDN23/ICAM2/CD8A/CLDN15/CDH4/SDC2/HLA-A/HLA-DRA/PTPRM/HLA-DMA/ITGB7/CD34/CNTN2/HLA-DMB/HLA-DPA1/CD6/GLG1/SLITRK4/CLDN10/CD40LG/ITGAV/PDCD1/PDCD1LG2/HLA-DOB/VCAM1/ITGA4/CD80/HLA-DOA/ITGB1/NRXN1/NLGN4X/CTLA4/JAM2"
"hsa05214","hsa05214","Glioma",71,0.172176422954849,0.719727333583542,0.93134328358209,1,0.865773902211149,1671,"tags=13%, list=12%, signal=11%","CAMK2D/CDK4/MAP2K1/CDK6/CALM1/CCND1/SOS1/NRAS/RB1"
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation",185,0.145809491199581,0.709005669023268,0.981456953642384,1,0.865773902211149,2492,"tags=16%, list=18%, signal=13%","GSTT1/MAP2K1/RPS6KA2/CREB3L2/AHR/ADCY9/MGST3/BCL2/FGF9/CCND1/IKBKE/SOS1/ATF2/GSTA5/NRAS/PRKACB/PPARA/CCND3/AIPL1/RB1/WNT1/GSTM3/KPNA5/ADCY5/EIF4EBP1/EPHX1/NFKB1/RPS6KB1/ADRB2/UGT2B10"
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance",73,-0.152315779399431,-0.708446924758306,0.949101796407186,1,0.865773902211149,3970,"tags=32%, list=29%, signal=23%","ERBB3/PIK3R3/PDGFA/PTEN/VEGFA/FGFR3/BRAF/ARAF/IGF1R/EGFR/BCL2L1/RAF1/IL6R/HGF/TGFA/MAPK3/RPS6KB2/EIF4E/AKT3/GAB1/FGF2/PIK3CA/KRAS"
"hsa04933","hsa04933","AGE-RAGE signaling pathway in diabetic complications",96,0.160267331033969,0.70579581215765,0.965217391304348,1,0.865773902211149,4381,"tags=30%, list=32%, signal=21%","MAPK9/PLCD3/CDK4/BCL2/CCND1/TGFB3/PRKCE/SMAD4/NRAS/MAPK13/SMAD3/STAT1/NOS3/NFKB1/EGR1/DIAPH1/HRAS/COL4A4/SERPINE1/AGT/PLCB2/RELA/RAC1/VCAM1/MAPK14/PRKCD/STAT5A/PLCD1/CCL2"
"hsa04931","hsa04931","Insulin resistance",100,0.157988165448877,0.69775203578731,0.975433526011561,1,0.865773902211149,3789,"tags=27%, list=28%, signal=20%","MAPK9/RPS6KA2/CREB3L2/PTPN1/PRKAB1/GFPT1/PRKCE/PRKAB2/ACACB/PPARA/CPT1A/TRIB3/NOS3/NFKB1/RPS6KB1/PRKCQ/GFPT2/SLC27A1/CPT1B/PRKAG2/AGT/SLC2A4/RELA/SLC27A5/SLC27A6/PPP1CB/OGT"
"hsa04918","hsa04918","Thyroid hormone synthesis",70,0.156295946094906,0.650132326524625,0.97583081570997,1,0.865773902211149,2433,"tags=19%, list=18%, signal=15%","HSPA5/CREB3L2/ADCY9/ITPR1/LRP2/ATF2/ITPR3/PRKACB/TTF2/ADCY5/ATP1B4/ATP1A1/PDIA4"
"hsa05223","hsa05223","Non-small cell lung cancer",69,0.149753283526482,0.621389101769428,0.981845688350983,1,0.865773902211149,3396,"tags=22%, list=25%, signal=16%","CDK4/MAP2K1/RASSF1/CDK6/CCND1/SOS1/NRAS/RB1/KIF5B/CASP9/KIF5C/ALK/HRAS/STK4/ERBB2"
"hsa00260","hsa00260","Glycine, serine and threonine metabolism",39,-0.151820237834683,-0.621124782240729,0.977215189873418,1,0.865773902211149,11666,"tags=28%, list=85%, signal=4%","PIPOX/AOC2/BPGM/ALAS2/CBS/GCAT/AOC3/DLD/PGAM4/DAO/PSPH"
"hsa00830","hsa00830","Retinol metabolism",61,0.150652216668108,0.612761405662655,0.98,1,0.865773902211149,4859,"tags=34%, list=35%, signal=22%","RDH13/RDH16/ADH1B/RDH10/DGAT1/CYP2S1/DHRS3/UGT2B10/CYP26C1/PNPLA4/CYP1A1/DHRS9/UGT1A10/CYP2B6/ALDH1A3/DHRS4/UGT2A3/CYP1A2/UGT2A1/CYP26B1/CYP3A7"
"hsa00561","hsa00561","Glycerolipid metabolism",49,0.153259784331657,0.597072073823215,0.988835725677831,1,0.865773902211149,5293,"tags=41%, list=39%, signal=25%","AGPAT4/GLA/AGPAT5/DGAT1/LPIN1/GLYCTK/DGKE/DGKG/LIPG/ALDH3A2/AKR1A1/MBOAT1/ALDH9A1/DGKK/GK/DGKQ/DGKA/DGKZ/MOGAT2/AKR1B10"
"hsa04919","hsa04919","Thyroid hormone signaling pathway",104,0.131691140264587,0.588065394203168,0.998571428571429,1,0.865773902211149,3585,"tags=21%, list=26%, signal=16%","ATP2A2/ACTG1/HDAC1/PLCD3/MAP2K1/CCND1/NRAS/PRKACB/THRA/NCOA2/STAT1/ATP1B4/ATP1A1/MDM2/CASP9/SIN3A/HRAS/NOTCH4/PFKL/ITGAV/PLCB2/PFKFB2"
"hsa05215","hsa05215","Prostate cancer",92,0.12935354138861,0.562653542791578,0.998525073746313,1,0.865773902211149,4049,"tags=25%, list=29%, signal=18%","CDK2/MAP2K1/CREB3L2/BCL2/CCND1/SOS1/NRAS/CCNE1/RB1/PDGFRB/NFKB1/CCNE2/MDM2/CASP9/HRAS/ERBB2/MMP3/SPINT1/RELA/KLK3/MMP9/GSTP1/TCF7L1"
"hsa04950","hsa04950","Maturity onset diabetes of the young",20,-0.164327855123267,-0.561702751155456,0.984962406015038,1,0.865773902211149,4606,"tags=50%, list=34%, signal=33%","PKLR/IAPP/HES1/HNF4G/NEUROG3/HNF4A/MAFA/PAX4/INS/HHEX"
"hsa05217","hsa05217","Basal cell carcinoma",62,0.134487150171244,0.552041122081201,0.995454545454545,1,0.865773902211149,3561,"tags=24%, list=26%, signal=18%","AXIN1/FZD3/AXIN2/WNT1/WNT5A/SUFU/KIF7/FZD2/DVL1/FZD9/GLI2/WNT8A/DVL3/WNT10A/WNT10B"
